API/UWI,Operator Alias,Well/Lease Name,Well Number,Entity Type,County/Parish,Reservoir,Production Type,Producing Status,Drill Type,First Prod Date,Last Prod Date,Cum Gas,Cum Oil,Cum BOE,Cum Water,Cum MMCFGE,Cum BCFGE,Daily Gas,Daily Oil,First Month Oil,First Month Gas,First Month Water,First 6 Oil,First 6 Gas,First 6 BOE,First 6 Water,First 12 Oil,First 12 Gas,First 12 BOE,First 12 MMCFGE,First 12 Water,First 24 Oil,First 24 Gas,First 24 BOE,First 24 MMCFGE,First 24 Water,First 60 Oil,First 60 Gas,First 60 BOE,First 60 Water,First 60 MMCFGE,Prac IP Oil Daily,Prac IP Gas Daily,Prac IP CFGED,Prac IP BOE,Latest Oil,Latest Gas,Latest Water,Prior 12 Oil,Prior 12 Gas,Prior 12 Water,Last Test Date,Last Flow Pressure,Last WHSIP,2nd Month GOR,Latest GOR,Cum GOR,Last 12 Yield,2nd Month Yield,Latest Yield,Peak Gas,Peak Gas Month No.,Peak Oil,Peak Oil Month No.,Peak BOE,Peak BOE Month No.,Peak MMCFGE,Peak MMCFGE Month No.,Upper Perforation,Lower Perforation,Gas Gravity,Oil Gravity,Completion Date,Well Count,Max Active Wells,Months Produced,Gas Gatherer,Oil Gatherer,Lease Number,Spud Date,Measured Depth (TD),True Vertical Depth,Gross Perforated Interval,Field,State,District,Basin,Country,Section,Township,Range,Abstract,Block,Survey,OCS Area,PGC Area,Surface Latitude (WGS84),Surface Longitude (WGS84),Reported Operator,Last 12 Oil,Last 12 Gas,Last 12 Water,Entity ID
42389362890000,NBL PERMIAN LLC,JALAPENO STATE 216-215 UNIT A,0,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2018,4/1/2018,23747,19574,23532,,141,0,389,321,7997,5705,,,,,,,,,,,,,,,,,,,,,386,601,2916800,486,11577,18042,,,,,,,,1560,1213.191,1210,824.273,641.7,641.7,18042,2,11577,2,14584,2,88,2,,,,,,1,1,2,(N/A),(N/A),P830062,9/27/2017,13000,,,HOEFS T-K,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.111333,-103.5646542,NBL PERMIAN LLC,19574,23747,,-203756
42389361740000,EOG RESOURCES INCORPORATED,STATE APACHE 57,103H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2018,4/1/2018,99451,34669,51244,,307,0,1630,568,16688,45831,,,,,,,,,,,,,,,,,,,,,599,1787,5383533,897,17981,53620,,,,,,,,2980,2868.586,2870,348.604,335.3,335.3,53620,2,17981,2,26918,2,162,2,,,,,,1,1,2,(N/A),(N/A),P828942,2/4/2018,14000,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.6137994,-103.8076655,"EOG RESOURCES, INC.",34669,99451,,-203741
42389359060000,"NOBLE ENERGY, INC.",TRIGGER 39-40 UNIT C,0,WELL,REEVES (TX),TREND AREA,OIL,ACTIVE,H,3/1/2018,4/1/2018,64927,38588,49409,,296,0,1064,633,10580,17888,,,,,,,,,,,,,,,,,,,,,934,1568,7169567,1195,28008,47039,,,,,,,,1680,1682.57,1680,594.329,595.4,595.4,47039,2,28008,2,35848,2,215,2,,,,,,1,1,2,(N/A),(N/A),P825539,10/28/2017,13000,,,WOLFBONE,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.3387062,-103.5427529,ROSETTA RESOURCES OPERATING LP,38588,64927,,-203738
42389359350000,NBL PERMIAN LLC,BLACK COBRA 1-2 UNIT A,0,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,4/1/2018,4/1/2018,27852,19254,23896,,143,0,928,642,19254,27852,,,,,,,,,,,,,,,,,,,,,0,0,,0,19254,27852,,,,,,,,,1446.557,1450,691.297,0,691.3,27852,1,19254,1,23896,1,143,1,,,,,,1,1,1,(N/A),(N/A),P825761,6/25/2017,13000,,,HOEFS T-K,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.2485276,-103.6086548,NBL PERMIAN LLC,19254,27852,,-203721
42389359360000,NBL PERMIAN LLC,BLACK COBRA 1-2 UNIT A,0,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,4/1/2018,4/1/2018,30575,22656,27752,,167,0,1019,755,22656,30575,,,,,,,,,,,,,,,,,,,,,0,0,,0,22656,30575,,,,,,,,,1349.532,1350,740.998,0,741,30575,1,22656,1,27752,1,167,1,,,,,,1,1,1,(N/A),(N/A),P825763,5/21/2017,13000,,,HOEFS T-K,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.2486176,-103.6086548,NBL PERMIAN LLC,22656,30575,,-203712
42389358790000,EOG RESOURCES INCORPORATED,STATE STREAMER UNIT,1H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2018,4/1/2018,343329,77352,134574,,807,1,5628,1268,30479,134699,,,,,,,,,,,,,,,,,,,,,1562,6954,16328933,2721,46873,208630,,,,,,,,4450,4438.528,4440,225.3,224.7,224.7,208630,2,46873,2,81645,2,490,2,,,,,,1,1,2,(N/A),(N/A),P825341,1/17/2018,14000,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.595299,-103.8823682,"EOG RESOURCES, INC.",77352,343329,,-203707
42389363890000,CARRIZO (PERMIAN) LLC,GRIFFIN STATE UNIT 1922,10H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2018,4/1/2018,213173,50760,86289,,518,1,3495,832,18757,76768,,,,,,,,,,,,,,,,,,,,,1067,4547,10947433,1825,32003,136405,,,,,,,,4260,4199.626,4200,238.116,234.6,234.6,136405,2,32003,2,54737,2,328,2,,,,,,1,1,2,(N/A),(N/A),P831121,11/19/2017,20856,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.5044622,-103.574255,CARRIZO (PERMIAN) LLC,50760,213173,,-203695
42389365210000,"ANADARKO E&P ONSHORE, LLC",SIEVERS UNIT 2-29 4H,4H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,4/1/2018,4/1/2018,13079,5020,7200,,43,0,436,167,5020,13079,,,,,,,,,,,,,,,,,,,,,0,0,,0,5020,13079,,,,,,,,,2605.378,2610,383.821,0,383.8,13079,1,5020,1,7200,1,43,1,,,,,,1,1,1,(N/A),(N/A),P832684,1/14/2018,21109,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.6773193,-103.671061,ANADARKO E&P ONSHORE LLC,5020,13079,,-203689
42389361540000,"OCCIDENTAL ENERGY COMPANY,INC.",JANEY STATE 24-25 UNIT,16H,WELL,REEVES (TX),TREND AREA,OIL,ACTIVE,H,2/1/2018,4/1/2018,189238,124618,156158,,937,1,2126,1400,49754,70190,,,,,,,,,,,,,,,,,,,,,1507,2400,11441032,1907,28150,44660,,,,,,,,1590,1518.545,1520,658.525,628,630.3,74388,2,49754,1,61452,1,369,1,,,,,,1,1,3,(N/A),(N/A),P828600,10/25/2017,21255,,,WOLFBONE,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.2290501,-103.3756483,OXY USA WTP LP,124618,189238,,-203687
42389363970000,"PRI OPERATING, LLC",IGUANA UNIT 6D5,5H,WELL,REEVES (TX),TREND AREA,OIL,ACTIVE,H,1/1/2018,4/1/2018,32370,40555,45950,,276,0,270,338,241,0,,,,,,,,,,,,,,,,,,,,,281,166,1849679,308,15178,13328,,,,,,,,590,798.175,800,1252.858,1694.8,1138.8,14405,2,17277,3,19678,3,118,3,,,,,,1,1,4,(N/A),(N/A),P831093,11/12/2017,13000,,,WOLFBONE,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.2649203,-103.1841426,"PRI OPERATING, LLC",40555,32370,,-203647
42389363270000,MDC TEXAS OPERATOR LLC,COUNT FLEET 11,2H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2018,2/1/2018,33574,16231,21827,,131,0,1199,580,16231,33574,,,,,,,,,,,,,,,,,,,,,0,0,,0,16231,33574,,,,,,,,,2068.511,2070,483.44,0,483.4,33574,1,16231,1,21827,1,131,1,,,,,,1,1,1,(N/A),(N/A),P829702,12/14/2017,10400,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.321446,-103.6072552,MDC TEXAS OPERATOR LLC,16231,33574,,-203617
42389362850000,"CENTENNIAL RESOURCE PRODUCTION, LLC",SIEBER TRUST,U13H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2018,3/1/2018,104083,44308,61655,,370,0,1764,751,14783,25344,,,,,,,,,,,,,,,,,,,,,952,2540,8254484,1376,29525,78739,,,,,,,,2670,2349.079,2350,425.699,375,375,78739,2,29525,2,42648,2,256,2,,,,,,1,1,2,(N/A),(N/A),P830033,10/3/2017,19721,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.4023254,-103.4132489,"CENTENNIAL RESOURCE PROD, LLC",44308,104083,,-203345
42389354340000,"BTA OIL PRODUCERS, LLC",PIVOT 34 #4H (WSLI),0,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2018,4/1/2018,89382,32716,47613,,286,0,1465,536,13704,25517,,,,,,,,,,,,,,,,,,,,,634,2129,5931233,989,19012,63865,,,,,,,,3360,2732.058,2730,366.024,297.7,297.7,63865,2,19012,2,29656,2,178,2,,,,,,1,1,2,(N/A),(N/A),P819019,12/16/2017,10800,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.6587495,-103.6782611,"BTA OIL PRODUCERS, LLC",32716,89382,,-203338
42389364000000,"PRI OPERATING, LLC",LEOPARD UNIT 5A5,5H,WELL,REEVES (TX),TREND AREA,OIL,ACTIVE,H,2/1/2018,4/1/2018,47483,51029,58943,,354,0,534,573,3554,2,,,,,,,,,,,,,,,,,,,,,890,837,6175000,1029,19894,21542,,,,,,,,940,930.51,930,1074.679,1063.3,923.5,25939,2,27581,2,31904,2,191,2,,,,,,1,1,3,(N/A),(N/A),P831089,11/28/2017,13000,,,WOLFBONE,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.2585203,-103.2010433,"PRI OPERATING, LLC",51029,47483,,-203328
42389362830000,"CENTENNIAL RESOURCE PRODUCTION, LLC",CARPENTER STATE B,U39H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2018,3/1/2018,31620,33733,39003,,234,0,1020,1088,33733,31620,,,,,,,,,,,,,,,,,,,,,0,0,,0,33733,31620,,,,,,,,,937.361,940,1066.825,0,1066.8,31620,1,33733,1,39003,1,234,1,,,,,,1,1,1,(N/A),(N/A),P829992,11/4/2017,17480,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.1514018,-103.5419533,"CENTENNIAL RESOURCE PROD, LLC",33733,31620,,-203281
42389365490000,"CENTENNIAL RESOURCE PRODUCTION, LLC",IRON EAGLE UNIT A,49H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2018,3/1/2018,51162,24694,33221,,199,0,1650,797,24694,51162,,,,,,,,,,,,,,,,,,,,,0,0,,0,24694,51162,,,,,,,,,2071.839,2070,482.663,0,482.7,51162,1,24694,1,33221,1,199,1,,,,,,1,1,1,(N/A),(N/A),P833248,11/28/2017,19805,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.3323157,-103.6194557,"CENTENNIAL RESOURCE PROD, LLC",24694,51162,,-203275
42389362860000,"CENTENNIAL RESOURCE PRODUCTION, LLC",SIEBER TRUST,B13H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2018,3/1/2018,111112,56377,74896,,449,0,1883,956,16045,30656,,,,,,,,,,,,,,,,,,,,,1301,2595,10401548,1734,40332,80456,,,,,,,,1990,1970.875,1970,507.389,501.3,501.3,80456,2,40332,2,53741,2,322,2,,,,,,1,1,2,(N/A),(N/A),P830035,11/29/2017,20543,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.4023154,-103.4131489,"CENTENNIAL RESOURCE PROD, LLC",56377,111112,,-203270
42389363630000,APACHE CORPORATION,BULL RUN #403AH,403AH,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2017,4/1/2018,128401,30576,51976,,312,0,2749,630,11678,45934,,11678,45934,19334,0,11678,45934,19334,116,,,,,,,,,,,,630,2749,6528500,1088,18898,82467,,11678,45934,,,,,,4363.795,4200,229.158,0,229.2,82467,14,18898,14,32643,14,196,14,,,,,,1,1,2,(N/A),(N/A),P830982,10/19/2017,16000,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.6644181,-103.8816689,APACHE CORPORATION,18898,82467,,-203253
42389354290000,"BTA OIL PRODUCERS, LLC",PIVOT 34 #3H (WSEH),0,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2018,4/1/2018,72068,29659,41670,,250,0,1181,486,11674,19463,,,,,,,,,,,,,,,,,,,,,600,1754,5350500,892,17985,52605,,,,,,,,2920,2429.886,2430,411.542,341.9,341.9,52605,2,17985,2,26753,2,161,2,,,,,,1,1,2,(N/A),(N/A),P818939,1/8/2018,10600,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.6588195,-103.6783611,"BTA OIL PRODUCERS, LLC",29659,72068,,-203235
42389363640000,APACHE CORPORATION,BULL RUN #405AH,405AH,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2017,4/1/2018,120127,29993,50014,,300,0,2832,678,9640,35169,,9640,35169,15502,0,9640,35169,15502,93,,,,,,,,,,,,678,2832,6902533,1150,20353,84958,,9640,35169,,,,,,4174.225,4010,239.565,0,239.6,84958,14,20353,14,34513,14,207,14,,,,,,1,1,2,(N/A),(N/A),P830988,11/3/2017,16000,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.6637581,-103.883169,APACHE CORPORATION,20353,84958,,-203197
42389365040000,"CENTENNIAL RESOURCE PRODUCTION, LLC",WEAVER STATE C,T34H,WELL,REEVES (TX),TREND AREA,OIL,ACTIVE,H,2/1/2018,3/1/2018,159805,70094,96728,,580,1,2709,1188,26946,56601,,,,,,,,,,,,,,,,,,,,,1392,3329,11680387,1947,43148,103204,,,,,,,,2390,2279.867,2280,438.622,418.1,418.1,103204,2,43148,2,60349,2,362,2,,,,,,1,1,2,(N/A),(N/A),P832512,12/6/2017,20141,,,WOLFBONE,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.3684761,-103.4316495,"CENTENNIAL RESOURCE PROD, LLC",70094,159805,,-203188
42389362820000,"CENTENNIAL RESOURCE PRODUCTION, LLC",CARPENTER STATE A,U30H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2018,3/1/2018,47630,43261,51199,,307,0,1536,1396,43261,47630,,,,,,,,,,,,,,,,,,,,,0,0,,0,43261,47630,,,,,,,,,1100.992,1100,908.272,0,908.3,47630,1,43261,1,51199,1,307,1,,,,,,1,1,1,(N/A),(N/A),P829990,12/6/2017,17518,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.1514218,-103.5420533,"CENTENNIAL RESOURCE PROD, LLC",43261,47630,,-203174
42389363650000,APACHE CORPORATION,BULL RUN #406BH,406BH,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2017,4/1/2018,201944,35895,69552,,417,0,4465,746,13526,68000,,13526,68000,24859,0,13526,68000,24859,149,,,,,,,,,,,,746,4465,8938600,1490,22369,133944,,13526,68000,,,,,,5987.93,5630,167.003,0,167,133944,14,22369,14,44693,14,268,14,,,,,,1,1,2,(N/A),(N/A),P830989,11/17/2017,16000,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.6637581,-103.883269,APACHE CORPORATION,22369,133944,,-203151
42389363620000,APACHE CORPORATION,BULL RUN #404BH,404BH,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2017,4/1/2018,222400,37010,74077,,444,0,4712,702,15965,81051,,15965,81051,29474,0,15965,81051,29474,177,,,,,,,,,,,,702,4712,8920633,1487,21045,141349,,15965,81051,,,,,,6716.512,6010,148.887,0,148.9,141349,14,21045,14,44603,14,268,14,,,,,,1,1,2,(N/A),(N/A),P830986,10/23/2017,16000,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.6644181,-103.881769,APACHE CORPORATION,21045,141349,,-203150
42389363610000,APACHE CORPORATION,BULL RUN #402BH,402BH,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,3/1/2017,4/1/2018,187457,30259,61502,,369,0,3724,539,14079,75750,,14079,75750,26704,0,14079,75750,26704,160,,,,,,,,,,,,539,3724,6959567,1160,16180,111707,,14079,75750,,,,,,6904.017,6200,144.843,0,144.8,111707,14,16180,14,34798,14,209,14,,,,,,1,1,2,(N/A),(N/A),P830981,11/11/2017,16000,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.6644181,-103.8815689,APACHE CORPORATION,16180,111707,,-203052
42389359450000,"CENTENNIAL RESOURCE PRODUCTION, LLC",ADOBE A,3H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2018,3/1/2018,65198,56570,67436,,405,0,1105,959,26596,27314,,,,,,,,,,,,,,,,,,,,,967,1222,7023484,1171,29974,37884,,,,,,,,1260,1152.519,1150,867.665,791.2,791.2,37884,2,29974,2,36288,2,218,2,,,,,,1,1,2,(N/A),(N/A),P826027,10/18/2017,20053,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.1841104,-103.5606536,"CENTENNIAL RESOURCE PROD, LLC",56570,65198,,-203003
42389363200000,APACHE CORPORATION,BURNSIDE #401AH,401AH,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2018,4/1/2018,193746,45010,77301,,464,0,2177,506,647,3379,,,,,,,,,,,,,,,,,,,,,705,2914,7144065,1191,22508,100031,,,,,,,,4130,4304.51,4300,232.314,241.9,225,100031,3,22508,3,39180,3,235,3,,,,,,1,1,3,(N/A),(N/A),P830452,12/12/2017,16000,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.665938,-103.8903693,APACHE CORPORATION,45010,193746,,-202965
42389360850000,NBL PERMIAN LLC,CONGER 185-184 UNIT A,0,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,1/1/2018,4/1/2018,82420,66664,80401,,482,0,687,556,15569,18954,,,,,,,,,,,,,,,,,,,,,655,843,4775357,796,14415,17203,,,,,,,,1290,1236.349,1240,808.833,777.2,837.9,23610,2,18350,2,22285,2,134,2,,,,,,1,1,4,(N/A),(N/A),P827844,8/9/2017,13000,,,HOEFS T-K,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.1573212,-103.5844545,NBL PERMIAN LLC,66664,82420,,-202928
42389361350000,"PARSLEY ENERGY OPERATIONS, LLC",WAHA,3801NH,WELL,REEVES (TX),BONE SPRING,OIL,ACTIVE,H,2/1/2018,4/1/2018,51120,64132,72652,,436,0,574,721,3364,2818,,,,,,,,,,,,,,,,,,,,,1171,940,7968806,1328,24454,19153,,,,,,,,800,797.106,800,1254.538,1245.8,1276.8,29149,2,36314,2,41172,2,247,2,,,,,,1,1,3,(N/A),(N/A),P828458,12/8/2017,10700,,,SANDBAR,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.2893991,-103.2358443,"PARSLEY ENERGY OPERATIONS, LLC",64132,51120,,-202915
42389362780000,"CENTENNIAL RESOURCE PRODUCTION, LLC",SAMURAI 4-49 50,U42H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2018,3/1/2018,363101,56194,116711,,700,1,6154,952,28635,171020,,,,,,,,,,,,,,,,,,,,,889,6196,11530161,1922,27559,192081,,,,,,,,6970,6461.562,6460,154.761,143.5,143.5,192081,2,28635,1,59573,2,357,2,,,,,,1,1,2,(N/A),(N/A),P829954,9/12/2017,20160,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.4600833,-103.5539539,"CENTENNIAL RESOURCE PROD, LLC",56194,363101,,-202906
42389362770000,"CENTENNIAL RESOURCE PRODUCTION, LLC",SAMURAI 4-49 50,U35H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2018,3/1/2018,397087,72917,139098,,835,1,6730,1236,36061,173835,,,,,,,,,,,,,,,,,,,,,1189,7202,14335097,2389,36856,223252,,,,,,,,6060,5445.74,5450,183.63,165.1,165.1,223252,2,36856,2,74065,2,444,2,,,,,,1,1,2,(N/A),(N/A),P829953,11/14/2017,20175,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.4601433,-103.5540539,"CENTENNIAL RESOURCE PROD, LLC",72917,397087,,-202824
42389363000000,CONCHO RESOURCES INC.,PRAIRIE FLOWER UNIT,0,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2018,4/1/2018,92094,68557,83906,,503,1,1035,770,24854,29875,,,,,,,,,,,,,,,,,,,,,833,1176,6176226,1029,17866,25778,,,,,,,,1410,1343.32,1340,744.424,709,693.1,36441,2,25837,2,31911,2,191,2,,,,,,1,1,3,(N/A),(N/A),P830178,11/5/2017,20632,,,HOEFS T-K,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.0676661,-103.3954499,COG OPERATING LLC,68557,92094,,-202801
42389359460000,"CENTENNIAL RESOURCE PRODUCTION, LLC",ADOBE B,4H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2018,3/1/2018,74928,63226,75714,,454,0,1270,1072,27891,29827,,,,,,,,,,,,,,,,,,,,,1140,1455,8293903,1382,35335,45101,,,,,,,,1280,1185.082,1190,843.823,783.5,783.5,45101,2,35335,2,42852,2,257,2,,,,,,1,1,2,(N/A),(N/A),P826028,9/23/2017,20094,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.1840904,-103.5605536,"CENTENNIAL RESOURCE PROD, LLC",63226,74928,,-202767
42389363700000,APACHE CORPORATION,BURNSIDE #402BH,402BH,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2018,4/1/2018,320791,50596,104061,,624,1,3604,568,864,6553,,,,,,,,,,,,,,,,,,,,,875,5132,10379935,1730,22619,155138,,,,,,,,5870,6340.244,6340,157.723,170.4,145.8,159100,2,27113,2,53630,2,322,2,,,,,,1,1,3,(N/A),(N/A),P831004,11/3/2017,16000,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.665938,-103.8902693,APACHE CORPORATION,50596,320791,,-202761
42389362720000,"PARSLEY ENERGY OPERATIONS, LLC",WAHA,4301NR,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,2/1/2018,4/1/2018,43538,39976,47232,,283,0,489,449,3386,3281,,,,,,,,,,,,,,,,,,,,,681,721,4805355,801,15487,17909,,,,,,,,1060,1089.103,1090,918.186,944.3,864.8,22348,2,21103,2,24828,2,149,2,,,,,,1,1,3,(N/A),(N/A),P829910,10/10/2017,11233,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.2894891,-103.2358443,"PARSLEY ENERGY OPERATIONS, LLC",39976,43538,,-202742
42389361610000,NBL PERMIAN LLC,HOLY MOLE 23-14 UNIT A,0,WELL,REEVES (TX),TREND AREA,OIL,ACTIVE,H,2/1/2018,4/1/2018,71756,80555,92514,,555,1,806,905,19595,18039,,,,,,,,,,,,,,,,,,,,,1173,888,7925742,1321,24600,26179,,,,,,,,760,890.77,890,1122.624,1320.4,939.7,27538,2,36360,2,40950,2,246,2,,,,,,1,1,3,(N/A),(N/A),P828732,8/21/2017,13000,,,WOLFBONE,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.1251531,-103.5052524,NBL PERMIAN LLC,80555,71756,,-202685
42389361600000,NBL PERMIAN LLC,HOLY MOLE 23-14 UNIT A,0,WELL,REEVES (TX),TREND AREA,OIL,ACTIVE,H,2/1/2018,4/1/2018,83197,79505,93371,,560,1,935,893,15046,15897,,,,,,,,,,,,,,,,,,,,,1182,1041,8130774,1355,27830,35020,,,,,,,,880,1046.437,1050,955.623,1134.7,794.7,35020,3,36629,2,42009,2,252,2,,,,,,1,1,3,(N/A),(N/A),P828730,9/9/2017,13000,,,WOLFBONE,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.1251531,-103.5053524,NBL PERMIAN LLC,79505,83197,,-202684
42389358240000,CIMAREX ENERGY COMPANY,SENTINEL STATE 55-28,1H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,12/1/2017,4/1/2018,432243,97727,169768,,1019,1,2863,647,15543,66926,,,,,,,,,,,,,,,,,,,,,928,3974,9543355,1591,14109,65032,,,,,,,,4280,4422.964,4420,226.093,233.6,217,123194,2,28775,2,49307,2,296,2,,,,,,1,1,5,(N/A),(N/A),P38935824,8/20/2017,20458,,,"FORD, WEST",TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.5777498,-103.8060651,CIMAREX ENERGY CO.,97727,432243,,-202629
42389362380000,"PARSLEY ENERGY OPERATIONS, LLC",MELLENCAMP 7-14,4315H,WELL,REEVES (TX),WOLFCAMP,OIL,ACTIVE,H,1/1/2018,4/1/2018,218385,63850,100248,,601,1,1820,532,10168,22650,,,,,,,,,,,,,,,,,,,,,809,2424,7280571,1213,13494,61275,,,,,,,,2990,3420.282,3420,292.374,334,220.2,67866,2,22665,2,33976,2,204,2,,,,,,1,1,4,(N/A),(N/A),P829424,10/2/2017,21248,,,PHANTOM,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.3105184,-103.2466445,"PARSLEY ENERGY OPERATIONS, LLC",63850,218385,,-202574
42389361460000,"OCCIDENTAL ENERGY COMPANY,INC.",BOCKSCAR 309,14H,WELL,REEVES (TX),TREND AREA,OIL,ACTIVE,H,12/1/2017,2/1/2018,55715,60620,69906,,419,0,619,674,23386,17373,,,,,,,,,,,,,,,,,,,,,758,768,5317452,886,13730,14525,,,,,,,,1010,919.086,920,1088.037,986.9,945.3,23817,2,23504,2,27474,2,165,2,,,,,,1,1,3,(N/A),(N/A),P828617,10/28/2017,15373,,,WOLFBONE,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.0803449,-103.4891524,OXY USA WTP LP,60620,55715,,-202572
42389357920000,"NOBLE ENERGY, INC.",KING FISHER 23 UNIT B,0,WELL,REEVES (TX),TREND AREA,OIL,ACTIVE,H,1/1/2018,4/1/2018,229265,135521,173732,,1042,1,1911,1129,27149,42989,,,,,,,,,,,,,,,,,,,,,1444,2385,11046214,1841,32873,59331,,,,,,,,1650,1691.73,1690,591.111,605.3,554.1,66780,2,40419,2,51549,2,309,2,,,,,,1,1,4,(N/A),(N/A),P824123,8/31/2017,13000,,,WOLFBONE,TX,8,PERMIAN BASIN,USA,,0,0,,,,(N/A),P-440,31.3291872,-103.4123489,ROSETTA RESOURCES OPERATING LP,135521,229265,,-202569
