Entity ID,API/UWI,API/UWI List,Monthly Production Date,Monthly Oil,Monthly Gas,Monthly Water,Well Count,Days,Daily Avg Oil,Daily Avg Gas,Daily Avg Water,Reservoir,Well/Lease Name,Well Number,Operator Alias,Production Type,Production Status,Entity Type
129605380,42389350560000,4.23894E+11,4/1/2016,14324,27286,35361,1,,477.47,909.53,1178.7,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,5/1/2016,13389,28091,32715,1,,431.9,906.16,1055.32,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,6/1/2016,10051,23045,24478,1,,335.03,768.17,815.93,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,7/1/2016,9200,18919,22389,1,,296.77,610.29,722.23,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,8/1/2016,7101,18502,17288,1,,229.06,596.84,557.68,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,9/1/2016,6486,22829,15803,1,,216.2,760.97,526.77,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,10/1/2016,5775,12840,14084,1,,186.29,414.19,454.32,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,11/1/2016,5008,9170,12223,1,,166.93,305.67,407.43,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,12/1/2016,5207,21230,12721,1,,167.97,684.84,410.35,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,1/1/2017,5043,15098,15950,1,,162.68,487.03,514.52,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,2/1/2017,4580,14182,14495,1,,163.57,506.5,517.68,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,3/1/2017,4577,16767,14496,1,,147.65,540.87,467.61,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,4/1/2017,3868,13784,12255,1,,128.93,459.47,408.5,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,5/1/2017,4031,13202,12776,1,,130.03,425.87,412.13,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,6/1/2017,2997,11197,9505,1,,99.9,373.23,316.83,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,7/1/2017,3284,12395,10417,1,,105.94,399.84,336.03,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,8/1/2017,3219,10203,10213,1,,103.84,329.13,329.45,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,9/1/2017,2768,7192,8785,1,,92.27,239.73,292.83,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,10/1/2017,2848,7608,9042,1,,91.87,245.42,291.68,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,11/1/2017,3078,10111,9773,1,,102.6,337.03,325.77,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,12/1/2017,2344,7818,7444,1,,75.61,252.19,240.13,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,1/1/2018,2450,9940,7779,1,,79.03,320.65,250.94,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,2/1/2018,2339,7834,7430,1,,83.54,279.79,265.36,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,3/1/2018,2329,235,7399,1,,75.13,7.58,238.68,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605380,42389350560000,4.23894E+11,4/1/2018,2920,7252,9279,1,,97.33,241.73,309.3,TREND AREA,VANGUARD 3,14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,1/1/2016,13639,15470,34547,1,,439.97,499.03,1114.42,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,2/1/2016,15017,30978,38059,1,,517.83,1068.21,1312.38,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,3/1/2016,15037,29816,38114,1,,485.06,961.81,1229.48,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,4/1/2016,12052,27049,30514,1,,401.73,901.63,1017.13,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,5/1/2016,12743,32455,32112,1,,411.06,1046.94,1035.87,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,6/1/2016,8343,20852,21241,1,,278.1,695.07,708.03,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,7/1/2016,6690,21685,16634,1,,215.81,699.52,536.58,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,8/1/2016,4681,11947,11614,1,,151,385.39,374.65,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,9/1/2016,5693,15909,14064,1,,189.77,530.3,468.8,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,10/1/2016,5350,9024,13173,1,,172.58,291.1,424.94,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,11/1/2016,4311,8932,10587,1,,143.7,297.73,352.9,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,12/1/2016,4301,3223,10537,1,,138.74,103.97,339.9,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,1/1/2017,4187,9697,10439,1,,135.06,312.81,336.74,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,2/1/2017,3795,8621,9443,1,,135.54,307.89,337.25,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,3/1/2017,4081,8168,10136,1,,131.65,263.48,326.97,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,4/1/2017,3558,5964,8823,1,,118.6,198.8,294.1,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,5/1/2017,3417,4957,8459,1,,110.23,159.9,272.87,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,6/1/2017,3419,5794,8454,1,,113.97,193.13,281.8,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,7/1/2017,3408,6447,8415,1,,109.94,207.97,271.45,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,8/1/2017,3250,6071,8016,1,,104.84,195.84,258.58,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,9/1/2017,3067,6124,7555,1,,102.23,204.13,251.83,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,10/1/2017,2870,4318,7062,1,,92.58,139.29,227.81,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,11/1/2017,2681,4193,6590,1,,89.37,139.77,219.67,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,12/1/2017,3406,5819,8363,1,,109.87,187.71,269.77,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,1/1/2018,2901,6099,7117,1,,93.58,196.74,229.58,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,2/1/2018,2484,3580,6088,1,,88.71,127.86,217.43,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,3/1/2018,3075,4483,7533,1,,99.19,144.61,243,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605379,42389350480000,4.23894E+11,4/1/2018,2798,4160,6848,1,,93.27,138.67,228.27,TREND AREA,"LESLIE ""11""",14H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,1/1/2016,12968,11240,36519,1,,418.32,362.58,1178.03,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,2/1/2016,14277,22511,40231,1,,492.31,776.24,1387.28,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,3/1/2016,14297,21665,40289,1,,461.19,698.87,1299.65,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,4/1/2016,11459,19656,32255,1,,381.97,655.2,1075.17,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,5/1/2016,12129,23583,34138,1,,391.26,760.74,1101.23,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,6/1/2016,7920,15152,22656,1,,264,505.07,755.2,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,7/1/2016,6329,15759,17783,1,,204.16,508.35,573.65,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,8/1/2016,4413,8681,12439,1,,142.35,280.03,401.26,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,9/1/2016,5350,11561,15084,1,,178.33,385.37,502.8,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,10/1/2016,5013,6557,14146,1,,161.71,211.52,456.32,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,11/1/2016,4029,6490,11380,1,,134.3,216.33,379.33,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,12/1/2016,4009,2342,11336,1,,129.32,75.55,365.68,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,1/1/2017,3893,7047,11241,1,,125.58,227.32,362.61,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,2/1/2017,3520,6265,10175,1,,125.71,223.75,363.39,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,3/1/2017,3778,5935,10929,1,,121.87,191.45,352.55,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,4/1/2017,3287,4334,9519,1,,109.57,144.47,317.3,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,5/1/2017,3151,3603,9132,1,,101.65,116.23,294.58,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,6/1/2017,3148,4210,9131,1,,104.93,140.33,304.37,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,7/1/2017,3132,4685,9092,1,,101.03,151.13,293.29,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,8/1/2017,2982,4413,8665,1,,96.19,142.35,279.52,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,9/1/2017,2810,4450,8170,1,,93.67,148.33,272.33,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,10/1/2017,2625,3139,7640,1,,84.68,101.26,246.45,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,11/1/2017,2449,3048,7132,1,,81.63,101.6,237.73,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,12/1/2017,3107,4228,9055,1,,100.23,136.39,292.1,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,1/1/2018,2643,4432,7709,1,,85.26,142.97,248.68,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,2/1/2018,2260,2602,6597,1,,80.71,92.93,235.61,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,3/1/2018,2796,3258,8164,1,,90.19,105.1,263.35,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605287,42389350340000,4.23894E+11,4/1/2018,2541,3023,7425,1,,84.7,100.77,247.5,TREND AREA,"LESLIE ""11""",16H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,2/1/2016,6739,5430,12725,1,,232.38,187.24,438.79,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,3/1/2016,14121,16959,26816,1,,455.52,547.06,865.03,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,4/1/2016,13549,13153,25542,1,,451.63,438.43,851.4,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,5/1/2016,16011,22949,38675,1,,516.48,740.29,1247.58,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,6/1/2016,12494,21513,35207,1,,416.47,717.1,1173.57,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,7/1/2016,10976,25902,26904,1,,354.06,835.55,867.87,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,8/1/2016,10764,43099,24682,1,,347.23,1390.29,796.19,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,9/1/2016,9042,80938,19896,1,,301.4,2697.93,663.2,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,10/1/2016,7742,49070,16554,1,,249.74,1582.9,534,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,11/1/2016,6718,43325,14061,1,,223.93,1444.17,468.7,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,12/1/2016,6112,74303,12581,1,,197.16,2396.87,405.84,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,1/1/2017,5270,43442,14679,1,,170,1401.35,473.52,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,2/1/2017,4188,35103,11534,1,,149.57,1253.68,411.93,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,3/1/2017,4293,33977,11712,1,,138.48,1096.03,377.81,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,4/1/2017,4220,27461,11416,1,,140.67,915.37,380.53,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,5/1/2017,4183,29119,11233,1,,134.94,939.32,362.35,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,6/1/2017,4215,29002,11244,1,,140.5,966.73,374.8,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,7/1/2017,4624,26272,12267,1,,149.16,847.48,395.71,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,8/1/2017,3768,24885,9941,1,,121.55,802.74,320.68,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,9/1/2017,3886,20775,10204,1,,129.53,692.5,340.13,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,10/1/2017,3756,15616,9818,1,,121.16,503.74,316.71,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,11/1/2017,3425,15368,8917,1,,114.17,512.27,297.23,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,12/1/2017,4065,18277,10543,1,,131.13,589.58,340.1,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,1/1/2018,3957,17534,10227,1,,127.65,565.61,329.9,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,2/1/2018,3526,15702,9082,1,,125.93,560.79,324.36,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,3/1/2018,3984,631,10229,1,,128.52,20.35,329.97,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605286,42389350010000,4.23894E+11,4/1/2018,3752,13550,9605,1,,125.07,451.67,320.17,TREND AREA,LENOX 2,15H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,2/1/2016,7764,8635,13290,1,,267.72,297.76,458.28,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,3/1/2016,16271,26967,28008,1,,524.87,869.9,903.48,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,4/1/2016,15611,20916,26677,1,,520.37,697.2,889.23,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,5/1/2016,18419,21219,24528,1,,594.16,684.48,791.23,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,6/1/2016,14337,13076,15405,1,,477.9,435.87,513.5,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,7/1/2016,12562,11181,16937,1,,405.23,360.68,546.35,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,8/1/2016,12289,13935,17998,1,,396.42,449.52,580.58,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,9/1/2016,10303,20378,15767,1,,343.43,679.27,525.57,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,10/1/2016,8801,9910,13848,1,,283.9,319.68,446.71,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,11/1/2016,7623,7184,12222,1,,254.1,239.47,407.4,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,12/1/2016,6923,10309,11252,1,,223.32,332.55,362.97,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,1/1/2017,5962,10016,13424,1,,192.32,323.1,433.03,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,2/1/2017,4729,10844,10736,1,,168.89,387.29,383.43,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,3/1/2017,4844,12804,11061,1,,156.26,413.03,356.81,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,4/1/2017,4753,11985,10913,1,,158.43,399.5,363.77,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,5/1/2017,4706,14250,10848,1,,151.81,459.68,349.94,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,6/1/2017,4736,15565,10956,1,,157.87,518.83,365.2,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,7/1/2017,5191,15222,12042,1,,167.45,491.03,388.45,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,8/1/2017,4225,15383,9825,1,,136.29,496.23,316.94,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,9/1/2017,4353,13577,10144,1,,145.1,452.57,338.13,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
129605285,42389349990000,4.23893E+11,10/1/2017,4203,10712,9812,1,,135.58,345.55,316.52,TREND AREA,LENOX 2,13H,"OCCIDENTAL ENERGY COMPANY,INC.",OIL,ACTIVE,COM
